,Venue,Venue Latitude,Venue Longitude,Venue Category
39,buongiorno,52.35719153927261,4.795083989767674,Café
50,KEYF CAFE,52.351396397205285,4.7965994662101865,Café
59,buongiorno,52.35719153927261,4.795083989767674,Café
61,KEYF CAFE,52.351396397205285,4.7965994662101865,Café
67,IL Delfino Blu,52.351560254004774,4.7973788234034505,Italian Restaurant
76,Caffé Tostini,52.359925,4.783179,Café
88,Caffé Tostini,52.359925,4.783179,Café
105,Floor17,52.36801328462829,4.844100033738898,Restaurant
119,De Huiskamer van Rembrandt,52.364829865799344,4.8507188163412955,Restaurant
121,Bartack,52.36435714314565,4.850863131025757,Bar
123,Floor17,52.36801328462829,4.844100033738898,Restaurant
124,Restaurant DS,52.370630708193296,4.84345967800305,Restaurant
126,Zurich,52.36951084189358,4.851021111202159,Bar
128,Ice and Bites,52.369745752002295,4.8509969463185545,Pizza Place
133,"Café Knibbel, Knabbel, Knuisje",52.36986791978328,4.849386237065634,Bar
139,Cafe DS,52.370594,4.84372,Café
142,Bartack,52.36435714314565,4.850863131025757,Bar
143,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
145,Café Bardot,52.3594023150343,4.8519432957667465,Café
151,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
167,Restaurant DS,52.370630708193296,4.84345967800305,Restaurant
170,The Kitchen at Student Hotel,52.37214911738466,4.836109699791302,Restaurant
174,Cafe DS,52.370594,4.84372,Café
175,Co' Cos Keuken,52.37391287429401,4.841606963352261,Coffee Shop
192,Corner Bakery,52.35350544962117,4.840598239784223,Café
193,La bella Vita,52.35324362635691,4.840396477278242,Italian Restaurant
198,Caffènation,52.35480430326035,4.849351904199482,Coffee Shop
199,Foodbar 63 Graden,52.35276733958988,4.847958683967589,Italian Restaurant
201,Lokaal Van De Stad,52.35170605004509,4.846059488798338,Bar
202,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
217,Corner Bakery,52.35350544962117,4.840598239784223,Café
218,Grand Café Défilé,52.35483306073966,4.840714710609081,Bar
222,Helder,52.347995980752586,4.84747628307851,Restaurant
223,Lokaal Van De Stad,52.35170605004509,4.846059488798338,Bar
228,Lunchroom Grannies,52.350854,4.849708,Café
230,The Magpie,52.34942447808715,4.848860724751284,Bar
247,Coffeemania,52.35071957279821,4.832510424904748,Coffee Shop
252,Casa Sofia,52.35061,4.8325925,Coffee Shop
264,La bella Vita,52.35324362635691,4.840396477278242,Italian Restaurant
265,Atelier,52.342194744701324,4.844362973022882,Restaurant
267,Jefferson Bar Brasserie,52.340268653564976,4.844127484252273,Restaurant
268,Oliver's Crazy Kitchen,52.34077077041221,4.844394826065013,Italian Restaurant
276,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
290,Corner Bakery,52.35350544962117,4.840598239784223,Café
292,La bella Vita,52.35324362635691,4.840396477278242,Italian Restaurant
294,Restaurant Bureau,52.342917920531725,4.82907047682362,Restaurant
295,Starbucks,52.34108583212485,4.829249147137763,Coffee Shop
299,Restaurant Bureau,52.342917920531725,4.82907047682362,Restaurant
301,Starbucks,52.34108583212485,4.829249147137763,Coffee Shop
302,Bacchus - PwC,52.339323,4.822423,Café
364,bij paul,52.357767,4.901996,Coffee Shop
368,Casa Nostra,52.3554572948612,4.903159030133888,Italian Restaurant
370,Impero Romano,52.35678596829745,4.904640002755308,Italian Restaurant
373,De Ysbreeker,52.35747402372425,4.906681701164431,Restaurant
377,Pizza Bar Loulou,52.355826207122846,4.907393740755977,Pizza Place
379,Little Collins,52.35584250396916,4.897892648357578,Restaurant
381,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
384,Arles,52.35628677437768,4.89811517489653,French Restaurant
386,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
388,Geflipt,52.357004,4.899704,Burger Joint
389,Spaghetteria,52.35349776449129,4.902465220123396,Italian Restaurant
391,Pepenero,52.35579,4.907731,Italian Restaurant
395,Fa. Pekelhaaring,52.35324516815201,4.9025551359212844,Italian Restaurant
399,Cafe Kees,52.355737,4.907496,Café
401,De Ruyschkamer,52.35704593762679,4.9092047780429615,Coffee Shop
402,Le Hollandais,52.355172416771154,4.9058418112151765,French Restaurant
405,Mangiassai,52.35730594550904,4.909443922353648,Italian Restaurant
408,Coffee Company,52.354822888370336,4.901138193095769,Coffee Shop
410,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
412,Coffee Company,52.352713005808575,4.903000072198071,Coffee Shop
416,Café Sarphaat,52.35428567357222,4.899262557054114,Café
421,Café Bloemers,52.35546591187247,4.903334380738928,Café
427,Cafe Tapmarin,52.353433492261956,4.902369929675964,Bar
441,Little Collins,52.35584250396916,4.897892648357578,Restaurant
449,Zaza's,52.3561320701457,4.892238896403098,French Restaurant
451,Bar Mash,52.3560331111506,4.892803027620247,Bar
463,Boca's,52.354337,4.893737,Bar
465,TRUST,52.35622837698596,4.896198389492257,Café
466,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
468,Arles,52.35628677437768,4.89811517489653,French Restaurant
475,De Tulp,52.35691295682923,4.891528907268176,Bar
476,Café Schilders,52.35525706343737,4.8932531116765645,Café
478,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
484,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
486,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
490,De Pizzabakkers,52.35634901049651,4.89753088398226,Italian Restaurant
494,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
498,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
500,La Boutique del Caffè Torrefazione,52.357389,4.88909,Café
503,Café Brecht,52.35960862527407,4.890242541640259,Bar
504,Walia Ibex,52.35745919569375,4.889885819567736,Bar
509,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
516,Graphite Amsterdam,52.35877617202892,4.89790678024292,Restaurant
521,La Storia della Vita,52.35954600295792,4.892148639877075,Italian Restaurant
522,De Kleine Parade,52.35614645322975,4.893778678971688,Café
524,Café Bozz,52.356640378069464,4.897812082346368,Café
529,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
537,Café Brecht,52.35960862527407,4.890242541640259,Bar
547,SenT,52.35574438179687,4.888940644804844,French Restaurant
548,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
560,Back to Black,52.36102,4.888569,Coffee Shop
565,Auberge Jean & Marie,52.354804530900395,4.889264426413418,French Restaurant
567,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
571,Locals,52.357547426408644,4.8889514765320525,Café
578,Bar Mash,52.3560331111506,4.892803027620247,Bar
580,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
588,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
591,Cannibale Royale,52.353594346920424,4.887073935860933,Burger Joint
599,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
610,Café Schilders,52.35525706343737,4.8932531116765645,Café
611,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
614,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
618,Starbucks,52.35543240018347,4.890478608846849,Coffee Shop
621,De Kleine Parade,52.35614645322975,4.893778678971688,Café
626,Café De Groene Vlinder,52.35546848262224,4.893041195495206,Café
627,Hans & Grietje,52.361648566967816,4.887152181731106,Café
631,Cannibale Royale,52.353594346920424,4.887073935860933,Burger Joint
634,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
636,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
642,Auberge Jean & Marie,52.354804530900395,4.889264426413418,French Restaurant
645,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
654,SenT,52.35574438179687,4.888940644804844,French Restaurant
655,MangiAncora,52.351705690113526,4.891380480469969,Pizza Place
665,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
667,Volt,52.35140601080312,4.8912812096217335,Italian Restaurant
671,Boca's,52.354337,4.893737,Bar
674,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
676,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
690,Zaza's,52.3561320701457,4.892238896403098,French Restaurant
695,La Boutique del Caffè Torrefazione,52.357389,4.88909,Café
697,Bar Mash,52.3560331111506,4.892803027620247,Bar
699,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
701,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
707,Café Schilders,52.35525706343737,4.8932531116765645,Café
708,Renato's Pizzeria,52.35121,4.894477,Pizza Place
712,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
714,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
717,Walia Ibex,52.35745919569375,4.889885819567736,Bar
720,Starbucks,52.35543240018347,4.890478608846849,Coffee Shop
721,De Tulp,52.35691295682923,4.891528907268176,Bar
727,Locals,52.357547426408644,4.8889514765320525,Café
732,Little Collins,52.35584250396916,4.897892648357578,Restaurant
735,Boca's,52.354337,4.893737,Bar
738,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
741,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
744,Arles,52.35628677437768,4.89811517489653,French Restaurant
753,Bar Mash,52.3560331111506,4.892803027620247,Bar
761,TRUST,52.35622837698596,4.896198389492257,Café
764,Zaza's,52.3561320701457,4.892238896403098,French Restaurant
766,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
769,Café Schilders,52.35525706343737,4.8932531116765645,Café
773,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
777,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
780,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
783,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
784,De Pizzabakkers,52.35634901049651,4.89753088398226,Italian Restaurant
796,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
803,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
806,Café Bozz,52.356640378069464,4.897812082346368,Café
814,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
821,De Kleine Parade,52.35614645322975,4.893778678971688,Café
831,Spaghetteria,52.35349776449129,4.902465220123396,Italian Restaurant
833,Casa Nostra,52.3554572948612,4.903159030133888,Italian Restaurant
835,Pizza Bar Loulou,52.355826207122846,4.907393740755977,Pizza Place
838,Fa. Pekelhaaring,52.35324516815201,4.9025551359212844,Italian Restaurant
846,Impero Romano,52.35678596829745,4.904640002755308,Italian Restaurant
847,Rosticceria Italiana,52.35203620423732,4.903083471621901,Italian Restaurant
850,Pepenero,52.35579,4.907731,Italian Restaurant
852,Coffee Company,52.352713005808575,4.903000072198071,Coffee Shop
853,TOLBAR,52.35287761475078,4.906441547218405,Bar
857,De Ysbreeker,52.35747402372425,4.906681701164431,Restaurant
862,Cafe Kees,52.355737,4.907496,Café
863,bij paul,52.357767,4.901996,Coffee Shop
866,Le Hollandais,52.355172416771154,4.9058418112151765,French Restaurant
867,Beter & Leuk,52.356167,4.9099565,Café
873,Côte Wispe,52.352946,4.910421,Café
877,De Ruyschkamer,52.35704593762679,4.9092047780429615,Coffee Shop
881,Canvas,52.35395172305471,4.9118582991221,Restaurant
889,Mangiassai,52.35730594550904,4.909443922353648,Italian Restaurant
890,Coffee Company,52.354822888370336,4.901138193095769,Coffee Shop
895,Geflipt,52.357004,4.899704,Burger Joint
899,Luza's Caffeine Club,52.356084,4.9005202,Café
903,Café Sarphaat,52.35428567357222,4.899262557054114,Café
906,L'Angoletto,52.35740054046041,4.902110860970699,Italian Restaurant
912,Café Bloemers,52.35546591187247,4.903334380738928,Café
917,CremaEspresso,52.351593445726,4.9032848806764475,Coffee Shop
918,Cafe Tapmarin,52.353433492261956,4.902369929675964,Bar
932,Spaghetteria,52.35349776449129,4.902465220123396,Italian Restaurant
935,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
937,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
939,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
940,Little Collins,52.35584250396916,4.897892648357578,Restaurant
941,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
942,Fa. Pekelhaaring,52.35324516815201,4.9025551359212844,Italian Restaurant
946,Renato's Pizzeria,52.35121,4.894477,Pizza Place
953,Boca's,52.354337,4.893737,Bar
958,Café Dopey's Elixer,52.350525873297514,4.894563304770021,Café
959,Arles,52.35628677437768,4.89811517489653,French Restaurant
960,Casa Nostra,52.3554572948612,4.903159030133888,Italian Restaurant
968,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
970,TRUST,52.35622837698596,4.896198389492257,Café
978,De Pizzabakkers,52.35634901049651,4.89753088398226,Italian Restaurant
981,De Bicker,52.35151820382783,4.894880178387776,Café
987,Café Bozz,52.356640378069464,4.897812082346368,Café
991,Geflipt,52.357004,4.899704,Burger Joint
994,De Kleine Parade,52.35614645322975,4.893778678971688,Café
995,Il Pastificio,52.35610665121645,4.897791441989611,Italian Restaurant
997,Het IJspaleis,52.35614330834531,4.89776128448593,Restaurant
1000,Café De Groene Vlinder,52.35546848262224,4.893041195495206,Café
1002,Luza's Caffeine Club,52.356084,4.9005202,Café
1011,Ciel Bleu Restaurant,52.3487171934699,4.893712157600433,French Restaurant
1013,Renato's Pizzeria,52.35121,4.894477,Pizza Place
1016,MangiAncora,52.351705690113526,4.891380480469969,Pizza Place
1018,Café Dopey's Elixer,52.350525873297514,4.894563304770021,Café
1022,Volt,52.35140601080312,4.8912812096217335,Italian Restaurant
1023,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
1025,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
1027,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
1031,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
1034,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
1038,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
1047,Pomorosso,52.352705858378705,4.89001074476289,Italian Restaurant
1051,Boca's,52.354337,4.893737,Bar
1052,De Bicker,52.35151820382783,4.894880178387776,Café
1057,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
1064,Café Lust,52.35068008743742,4.888971928388887,Bar
1069,Restaurant  Richard,52.34690308570862,4.89096,Restaurant
1074,MangiAncora,52.351705690113526,4.891380480469969,Pizza Place
1075,Volt,52.35140601080312,4.8912812096217335,Italian Restaurant
1079,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
1082,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
1086,Ciel Bleu Restaurant,52.3487171934699,4.893712157600433,French Restaurant
1087,Cannibale Royale,52.353594346920424,4.887073935860933,Burger Joint
1090,Renato's Pizzeria,52.35121,4.894477,Pizza Place
1093,Café Dopey's Elixer,52.350525873297514,4.894563304770021,Café
1101,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
1107,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
1109,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
1110,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
1112,Wijmpje Beukers,52.351381,4.895572,Restaurant
1115,Auberge Jean & Marie,52.354804530900395,4.889264426413418,French Restaurant
1117,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
1119,l'Angolo,52.346856875199514,4.891152933316222,Italian Restaurant
1121,Serre Restaurant,52.348537351989314,4.893825184793743,French Restaurant
1125,Coffee Company,52.34648497233413,4.891092881885748,Coffee Shop
1127,De Bicker,52.35151820382783,4.894880178387776,Café
1130,Caffènation,52.35480430326035,4.849351904199482,Coffee Shop
1135,Oslo beers,52.357702,4.854299,Restaurant
1136,OCCII,52.35436312611813,4.855535332944741,Music Venue
1137,De Vondeltuin,52.3548451246037,4.856622235165732,Restaurant
1138,Bar Kosta,52.3580162,4.8556651,Bar
1141,Van Mechelen,52.352715073628204,4.852483621593803,Café
1144,De Pizzabakkers,52.358165947364,4.85711238039528,Pizza Place
1146,Café Schinkelhaven,52.354727780664405,4.855274355775692,Café
1147,schuurmanoomkensgrassotti,52.358189,4.856718,Coffee Shop
1152,Coffee & Juices,52.35887189327535,4.855243999471684,Café
1155,Adam,52.35801497581497,4.856638933518454,French Restaurant
1157,Scottadito Specialita,52.35299722936886,4.856179434060544,Italian Restaurant
1158,SOTTO - Pizza Legàle,52.3528900195878,4.8561415469808535,Pizza Place
1160,MOER,52.35723931073423,4.8553047504473605,Restaurant
1161,Gustatio,52.358427,4.858795,Italian Restaurant
1164,Sticky Fingers,52.357222,4.855369,Café
1166,Café Hans,52.35361715424143,4.855839447250367,Bar
1169,Kaap De Goede Hoop,52.35846973153863,4.858074725381911,Restaurant
1170,Pomorosso,52.35440463565261,4.855603461644027,Italian Restaurant
1173,Cafe Sao Paulo,52.35713066120023,4.854719769746344,Bar
1176,Trattoria l'incontro,52.35354472173182,4.85585594498976,Italian Restaurant
1180,Frenzi Cucina,52.35853895056851,4.858880287921454,Restaurant
1182,In 't Vierde Baarsje,52.358198714036064,4.854164859138471,French Restaurant
1185,Mangia Pizza,52.3538754,4.8559621,Italian Restaurant
1189,Café Bardot,52.3594023150343,4.8519432957667465,Café
1191,cafe t vossie,52.359485712000755,4.85199634600067,Bar
1196,De Koffieschenkerij,52.37404292238903,4.898427170724094,Coffee Shop
1197,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1198,Vermeer,52.376668800320914,4.90045354006153,French Restaurant
1203,Restaurant Lastage,52.375512181517344,4.902226648415133,French Restaurant
1204,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1205,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1210,Quartier Putain,52.3744749435854,4.898771673778137,Coffee Shop
1212,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1217,Latei,52.37329242076871,4.9002793390171755,Café
1221,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1229,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1237,La Zoccola del Pacioccone,52.37529702834186,4.893964734417451,Italian Restaurant
1244,Carstens,52.377271,4.897539,Restaurant
1246,Cuddle Pub (Cuddle EetCafe),52.3754021,4.8939227,Bar
1248,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1251,Black Gold,52.37178743505324,4.9030559201106465,Coffee Shop
1252,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1256,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1257,Café Belgique,52.374271075403435,4.893235736130103,Bar
1260,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1261,Grand Cafe 1884,52.377894319381134,4.9051325356165645,Restaurant
1262,Kadinsky Café,52.37417263485052,4.8936799157055875,Coffee Shop
1263,Little Delirium,52.37959828616449,4.901523523542841,Bar
1270,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1273,Starbucks,52.37420747467302,4.894578877866116,Coffee Shop
1279,De Silveren Spiegel,52.377747316725056,4.894183207657187,Café
1282,Starbucks,52.37987266110316,4.900730148242557,Coffee Shop
1285,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1287,Blarney Stone,52.37829199999999,4.8954613,Bar
1288,Van Gogh Café,52.37873066819936,4.89690305971673,Café
1290,Starbucks,52.3796343532403,4.900667498437609,Coffee Shop
1298,The Lobby,52.37115889725467,4.893661205025948,Restaurant
1299,De Engelbewaarder,52.370231,4.898451,Bar
1306,Cafe Droog,52.368375016644876,4.897672197742149,Café
1311,Café van Kerkwijk,52.37149449808745,4.893658419116752,Café
1315,Café de Jaren,52.36795609763071,4.895555168247901,Café
1322,Hoofdstad Brasserie,52.36734180820806,4.89405686391278,French Restaurant
1323,Bar Jones,52.37172853493459,4.893703305977652,Bar
1328,Puccini Espressobar,52.368126393677734,4.898638071022571,Italian Restaurant
1336,Bhatti Pasal,52.3680554,4.8908381,Restaurant
1346,Proeflokaal 't Kelkje,52.371211,4.896531,Bar
1348,Coffeecompany,52.371580908311245,4.89672073405991,Coffee Shop
1357,Eatmosfera,52.36611528135618,4.895121064558599,Italian Restaurant
1363,Vasso,52.3691209499392,4.89041961453549,Italian Restaurant
1367,Cannibale Royale,52.36794577878491,4.8902845625146085,Burger Joint
1372,De Sluyswacht,52.369776885000185,4.9015158216869406,Bar
1378,Senses,52.36582911878608,4.8932236433029175,Restaurant
1379,Guts and Glory,52.36572785712078,4.897594483496152,Restaurant
1382,Hummingbird,52.371641,4.88955,Coffee Shop
1396,Little Delirium,52.37959828616449,4.901523523542841,Bar
1399,Vermeer,52.376668800320914,4.90045354006153,French Restaurant
1400,Pont Neuf,52.38269659790033,4.904153018139992,Coffee Shop
1407,Starbucks,52.37987266110316,4.900730148242557,Coffee Shop
1409,THT,52.382990097171515,4.903082364216768,Restaurant
1413,Tolhuistuinbar,52.38300764758984,4.902922986702045,Bar
1414,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1423,Choux,52.377693060623656,4.907260213346564,Restaurant
1431,Grand Cafe 1884,52.377894319381134,4.9051325356165645,Restaurant
1434,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1436,Herberg Het Mandelahuisje,52.381516,4.906055,Café
1441,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1444,Restaurant Lastage,52.375512181517344,4.902226648415133,French Restaurant
1446,Proeverij De Roode Laars,52.37590759545056,4.900415779983475,Bar
1449,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1451,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1454,De Compagnon,52.37596,4.898455,Restaurant
1457,EYE Restaurant,52.384143733536476,4.900903371894389,Restaurant
1459,Carstens,52.377271,4.897539,Restaurant
1461,Starbucks,52.37679944948373,4.904433482987964,Coffee Shop
1463,Café Kobalt,52.379522312779656,4.894334077835083,Bar
1464,Café del mar,52.378559,4.89425,Coffee Shop
1467,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1469,Moon,52.38383969732697,4.902115000904314,Restaurant
1470,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1471,MADAM,52.383835914425056,4.902051236529019,Restaurant
1474,Blarney Stone,52.37829199999999,4.8954613,Bar
1475,Eastwood,52.37666450735631,4.904901746763866,Restaurant
1479,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1484,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1488,De Belhamel,52.379421,4.892003,French Restaurant
1493,Louis,52.377042408381485,4.892361284066992,Café
1495,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1498,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1502,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1504,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1506,La Grotte,52.37981628412347,4.89327476770223,Coffee Shop
1510,La Zoccola del Pacioccone,52.37529702834186,4.893964734417451,Italian Restaurant
1513,Café del mar,52.378559,4.89425,Coffee Shop
1514,Café Harlem,52.38031397101143,4.8917216701871995,Café
1515,Cuddle Pub (Cuddle EetCafe),52.3754021,4.8939227,Bar
1516,Café Kobalt,52.379522312779656,4.894334077835083,Bar
1517,Greenwoods,52.375832,4.891188,Café
1526,De Silveren Spiegel,52.377747316725056,4.894183207657187,Café
1529,Kaagman & Kortekaas,52.37487809219845,4.892455494640974,French Restaurant
1531,Naked Espresso,52.37552998885776,4.898342496801798,Coffee Shop
1537,Carstens,52.377271,4.897539,Restaurant
1538,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1543,Vermeer,52.376668800320914,4.90045354006153,French Restaurant
1546,De Compagnon,52.37596,4.898455,Restaurant
1550,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1551,Dumpring Coffeshop,52.380062,4.89278,Bar
1556,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1558,Stout!,52.38014526558902,4.8922370931144545,Restaurant
1559,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1565,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1566,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1567,Proeflokaal De Drie Fleschjes,52.374202693253054,4.89223921638973,Bar
1568,Café Belgique,52.374271075403435,4.893235736130103,Bar
1578,Kaagman & Kortekaas,52.37487809219845,4.892455494640974,French Restaurant
1579,Proeflokaal De Drie Fleschjes,52.374202693253054,4.89223921638973,Bar
1581,Café Belgique,52.374271075403435,4.893235736130103,Bar
1583,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1590,Restaurant Breda,52.37381760412148,4.888610243797302,Restaurant
1598,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1599,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1607,Hummingbird,52.371641,4.88955,Coffee Shop
1609,Café Brandon,52.375390860917996,4.886214739012067,Bar
1610,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1612,The Lobby,52.37115889725467,4.893661205025948,Restaurant
1613,De Klepel,52.37794444634737,4.88675658102199,Bar
1618,De Koffieschenkerij,52.37404292238903,4.898427170724094,Coffee Shop
1623,De Belhamel,52.379421,4.892003,French Restaurant
1624,Naked Espresso,52.37552998885776,4.898342496801798,Coffee Shop
1628,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1630,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1631,De Silveren Spiegel,52.377747316725056,4.894183207657187,Café
1632,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1634,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1635,Quartier Putain,52.3744749435854,4.898771673778137,Coffee Shop
1636,De Compagnon,52.37596,4.898455,Restaurant
1638,Café del mar,52.378559,4.89425,Coffee Shop
1651,Carstens,52.377271,4.897539,Restaurant
1653,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1654,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1656,Blarney Stone,52.37829199999999,4.8954613,Bar
1657,Café Karpershoek,52.37816759058782,4.896872469575269,Café
1659,Mr. Rabbit,52.37757,4.897611,Café
1660,Haarlemsch Koffiehuis,52.37757071236743,4.897583786590818,Café
1662,Kaagman & Kortekaas,52.37487809219845,4.892455494640974,French Restaurant
1663,Proeflokaal De Drie Fleschjes,52.374202693253054,4.89223921638973,Bar
1665,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1668,Café Belgique,52.374271075403435,4.893235736130103,Bar
1677,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1680,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1681,De Koffieschenkerij,52.37404292238903,4.898427170724094,Coffee Shop
1689,The Lobby,52.37115889725467,4.893661205025948,Restaurant
1691,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1694,Naked Espresso,52.37552998885776,4.898342496801798,Coffee Shop
1696,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1697,Restaurant Breda,52.37381760412148,4.888610243797302,Restaurant
1703,Hummingbird,52.371641,4.88955,Coffee Shop
1704,Quartier Putain,52.3744749435854,4.898771673778137,Coffee Shop
1719,De Compagnon,52.37596,4.898455,Restaurant
1722,Excalibur,52.37396993308152,4.899574483357959,Bar
1723,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1727,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1728,Latei,52.37329242076871,4.9002793390171755,Café
