,Venue,Venue Latitude,Venue Longitude,Venue Category
42,La Galleria,52.36177680020687,4.798194624722385,Italian Restaurant
49,KEYF CAFE,52.351396397205285,4.7965994662101865,Café
59,KEYF CAFE,52.351396397205285,4.7965994662101865,Café
66,IL Delfino Blu,52.351560254004774,4.7973788234034505,Italian Restaurant
74,Caffé Tostini,52.359925,4.783179,Café
85,Caffé Tostini,52.359925,4.783179,Café
102,Floor17,52.36801328462829,4.844100033738898,Restaurant
107,Brussels Lof  Haarlem,52.36803221329997,4.844031199118937,French Restaurant
116,De Huiskamer van Rembrandt,52.364829865799344,4.8507188163412955,Restaurant
118,Bartack,52.36435714314565,4.850863131025757,Bar
120,Floor17,52.36801328462829,4.844100033738898,Restaurant
121,Restaurant DS,52.370630708193296,4.84345967800305,Restaurant
123,Zurich,52.36951084189358,4.851021111202159,Bar
125,Ice and Bites,52.369745752002295,4.8509969463185545,Pizza Place
130,"Café Knibbel, Knabbel, Knuisje",52.36986791978328,4.849386237065634,Bar
131,Brussels Lof  Haarlem,52.36803221329997,4.844031199118937,French Restaurant
136,Bartack,52.36435714314565,4.850863131025757,Bar
137,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
139,Café Bardot,52.3594023150343,4.8519432957667465,Café
144,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
163,Restaurant DS,52.370630708193296,4.84345967800305,Restaurant
166,The Kitchen at Student Hotel,52.37214911738466,4.836109699791302,Restaurant
167,Albron Food & Shop,52.37148520409031,4.839782452570403,Coffee Shop
186,Corner Bakery,52.35350544962117,4.840598239784223,Café
187,La bella Vita,52.35324362635691,4.840396477278242,Italian Restaurant
197,Caffènation,52.35480430326035,4.849351904199482,Coffee Shop
198,Foodbar 63 Graden,52.35276733958988,4.847958683967589,Italian Restaurant
200,Lokaal Van De Stad,52.35170605004509,4.846059488798338,Bar
201,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
216,Corner Bakery,52.35350544962117,4.840598239784223,Café
220,Helder,52.347995980752586,4.84747628307851,Restaurant
221,Lokaal Van De Stad,52.35170605004509,4.846059488798338,Bar
226,Lunchroom Grannies,52.350854,4.849708,Café
228,The Magpie,52.34942447808715,4.848860724751284,Bar
241,Café Plezier,52.346781720568,4.847217713163029,Café
247,Coffeemania,52.35071957279821,4.832510424904748,Coffee Shop
252,Casa Sofia,52.35061,4.8325925,Coffee Shop
260,La bella Vita,52.35324362635691,4.840396477278242,Italian Restaurant
261,Atelier,52.342194744701324,4.844362973022882,Restaurant
263,Jefferson Bar Brasserie,52.340268653564976,4.844127484252273,Restaurant
264,Oliver's Crazy Kitchen,52.34077077041221,4.844394826065013,Italian Restaurant
275,Fashion’s Restaurant & Bar,52.35738794189885,4.84454676418801,Restaurant
291,Corner Bakery,52.35350544962117,4.840598239784223,Café
293,La bella Vita,52.35324362635691,4.840396477278242,Italian Restaurant
296,Restaurant Bureau,52.342917920531725,4.82907047682362,Restaurant
297,Starbucks,52.34108583212485,4.829249147137763,Coffee Shop
302,Restaurant Bureau,52.342917920531725,4.82907047682362,Restaurant
304,Starbucks,52.34108583212485,4.829249147137763,Coffee Shop
372,bij paul,52.357767,4.901996,Coffee Shop
376,Casa Nostra,52.3554572948612,4.903159030133888,Italian Restaurant
378,Impero Romano,52.35678596829745,4.904640002755308,Italian Restaurant
381,De Ysbreeker,52.35747402372425,4.906681701164431,Restaurant
385,Pizza Bar Loulou,52.355826207122846,4.907393740755977,Pizza Place
387,Little Collins,52.35584250396916,4.897892648357578,Restaurant
388,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
391,Arles,52.35628677437768,4.89811517489653,French Restaurant
393,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
395,Geflipt,52.357004,4.899704,Burger Joint
396,Spaghetteria,52.35349776449129,4.902465220123396,Italian Restaurant
398,Pepenero,52.35579,4.907731,Italian Restaurant
402,Fa. Pekelhaaring,52.35324516815201,4.9025551359212844,Italian Restaurant
407,Cafe Kees,52.355737,4.907496,Café
409,De Ruyschkamer,52.35704593762679,4.9092047780429615,Coffee Shop
410,Le Hollandais,52.355172416771154,4.9058418112151765,French Restaurant
413,Mangiassai,52.35730594550904,4.909443922353648,Italian Restaurant
416,Coffee Company,52.354822888370336,4.901138193095769,Coffee Shop
418,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
420,Coffee Company,52.352713005808575,4.903000072198071,Coffee Shop
424,Café Sarphaat,52.35428567357222,4.899262557054114,Café
429,Café Bloemers,52.35546591187247,4.903334380738928,Café
434,Cafe Tapmarin,52.353433492261956,4.902369929675964,Bar
448,Little Collins,52.35584250396916,4.897892648357578,Restaurant
456,Zaza's,52.3561320701457,4.892238896403098,French Restaurant
458,Bar Mash,52.3560331111506,4.892803027620247,Bar
470,Boca's,52.354337,4.893737,Bar
472,TRUST,52.35622837698596,4.896198389492257,Café
473,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
475,Arles,52.35628677437768,4.89811517489653,French Restaurant
482,De Tulp,52.35691295682923,4.891528907268176,Bar
483,Café Schilders,52.35525706343737,4.8932531116765645,Café
485,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
491,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
493,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
497,De Pizzabakkers,52.35634901049651,4.89753088398226,Italian Restaurant
501,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
505,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
507,La Boutique del Caffè Torrefazione,52.357389,4.88909,Café
510,Café Brecht,52.35960862527407,4.890242541640259,Bar
511,Walia Ibex,52.35745919569375,4.889885819567736,Bar
516,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
523,Graphite Amsterdam,52.35877617202892,4.89790678024292,Restaurant
528,La Storia della Vita,52.35954600295792,4.892148639877075,Italian Restaurant
529,De Kleine Parade,52.35614645322975,4.893778678971688,Café
531,Café Bozz,52.356640378069464,4.897812082346368,Café
536,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
544,Café Brecht,52.35960862527407,4.890242541640259,Bar
554,SenT,52.35574438179687,4.888940644804844,French Restaurant
555,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
567,Back to Black,52.36102,4.888569,Coffee Shop
572,Auberge Jean & Marie,52.354804530900395,4.889264426413418,French Restaurant
574,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
578,Locals,52.357547426408644,4.8889514765320525,Café
585,Bar Mash,52.3560331111506,4.892803027620247,Bar
587,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
595,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
598,Cannibale Royale,52.353594346920424,4.887073935860933,Burger Joint
606,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
617,Café Schilders,52.35525706343737,4.8932531116765645,Café
618,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
621,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
625,Starbucks,52.35543240018347,4.890478608846849,Coffee Shop
628,De Kleine Parade,52.35614645322975,4.893778678971688,Café
633,Café De Groene Vlinder,52.35546848262224,4.893041195495206,Café
634,Hans & Grietje,52.361648566967816,4.887152181731106,Café
638,Cannibale Royale,52.353594346920424,4.887073935860933,Burger Joint
641,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
643,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
649,Auberge Jean & Marie,52.354804530900395,4.889264426413418,French Restaurant
652,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
661,SenT,52.35574438179687,4.888940644804844,French Restaurant
662,MangiAncora,52.351705690113526,4.891380480469969,Pizza Place
672,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
674,Volt,52.35140601080312,4.8912812096217335,Italian Restaurant
678,Boca's,52.354337,4.893737,Bar
681,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
683,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
697,Zaza's,52.3561320701457,4.892238896403098,French Restaurant
702,La Boutique del Caffè Torrefazione,52.357389,4.88909,Café
704,Bar Mash,52.3560331111506,4.892803027620247,Bar
706,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
708,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
714,Café Schilders,52.35525706343737,4.8932531116765645,Café
715,Renato's Pizzeria,52.35121,4.894477,Pizza Place
719,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
721,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
724,Walia Ibex,52.35745919569375,4.889885819567736,Bar
727,Starbucks,52.35543240018347,4.890478608846849,Coffee Shop
728,De Tulp,52.35691295682923,4.891528907268176,Bar
734,Locals,52.357547426408644,4.8889514765320525,Café
739,Little Collins,52.35584250396916,4.897892648357578,Restaurant
742,Boca's,52.354337,4.893737,Bar
745,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
748,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
751,Arles,52.35628677437768,4.89811517489653,French Restaurant
760,Bar Mash,52.3560331111506,4.892803027620247,Bar
768,TRUST,52.35622837698596,4.896198389492257,Café
771,Zaza's,52.3561320701457,4.892238896403098,French Restaurant
773,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
776,Café Schilders,52.35525706343737,4.8932531116765645,Café
780,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
784,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
787,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
790,Lagunitas TapKabinet,52.35517206371819,4.893232734624111,Bar
791,De Pizzabakkers,52.35634901049651,4.89753088398226,Italian Restaurant
804,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
811,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
814,Café Bozz,52.356640378069464,4.897812082346368,Café
822,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
829,De Kleine Parade,52.35614645322975,4.893778678971688,Café
838,Spaghetteria,52.35349776449129,4.902465220123396,Italian Restaurant
840,Casa Nostra,52.3554572948612,4.903159030133888,Italian Restaurant
842,Pizza Bar Loulou,52.355826207122846,4.907393740755977,Pizza Place
845,Fa. Pekelhaaring,52.35324516815201,4.9025551359212844,Italian Restaurant
853,Impero Romano,52.35678596829745,4.904640002755308,Italian Restaurant
854,Rosticceria Italiana,52.35203620423732,4.903083471621901,Italian Restaurant
857,Pepenero,52.35579,4.907731,Italian Restaurant
859,Coffee Company,52.352713005808575,4.903000072198071,Coffee Shop
860,TOLBAR,52.35287761475078,4.906441547218405,Bar
864,De Ysbreeker,52.35747402372425,4.906681701164431,Restaurant
869,Cafe Kees,52.355737,4.907496,Café
870,bij paul,52.357767,4.901996,Coffee Shop
873,Le Hollandais,52.355172416771154,4.9058418112151765,French Restaurant
874,Beter & Leuk,52.356167,4.9099565,Café
880,Côte Wispe,52.352946,4.910421,Café
884,De Ruyschkamer,52.35704593762679,4.9092047780429615,Coffee Shop
888,Canvas,52.35395172305471,4.9118582991221,Restaurant
896,Mangiassai,52.35730594550904,4.909443922353648,Italian Restaurant
897,Coffee Company,52.354822888370336,4.901138193095769,Coffee Shop
902,Geflipt,52.357004,4.899704,Burger Joint
907,Luza's Caffeine Club,52.356084,4.9005202,Café
911,Café Sarphaat,52.35428567357222,4.899262557054114,Café
914,L'Angoletto,52.35740054046041,4.902110860970699,Italian Restaurant
920,Café Bloemers,52.35546591187247,4.903334380738928,Café
925,CremaEspresso,52.351593445726,4.9032848806764475,Coffee Shop
926,Cafe Tapmarin,52.353433492261956,4.902369929675964,Bar
929,Arc. By Luté,52.353146,4.906862,French Restaurant
941,Spaghetteria,52.35349776449129,4.902465220123396,Italian Restaurant
944,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
946,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
948,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
949,Little Collins,52.35584250396916,4.897892648357578,Restaurant
950,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
951,Fa. Pekelhaaring,52.35324516815201,4.9025551359212844,Italian Restaurant
955,Renato's Pizzeria,52.35121,4.894477,Pizza Place
961,Boca's,52.354337,4.893737,Bar
966,Café Dopey's Elixer,52.350525873297514,4.894563304770021,Café
967,Arles,52.35628677437768,4.89811517489653,French Restaurant
968,Casa Nostra,52.3554572948612,4.903159030133888,Italian Restaurant
977,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
979,TRUST,52.35622837698596,4.896198389492257,Café
987,De Pizzabakkers,52.35634901049651,4.89753088398226,Italian Restaurant
990,De Bicker,52.35151820382783,4.894880178387776,Café
996,Café Bozz,52.356640378069464,4.897812082346368,Café
1000,Geflipt,52.357004,4.899704,Burger Joint
1003,De Kleine Parade,52.35614645322975,4.893778678971688,Café
1004,Il Pastificio,52.35610665121645,4.897791441989611,Italian Restaurant
1006,Het IJspaleis,52.35614330834531,4.89776128448593,Restaurant
1009,Café De Groene Vlinder,52.35546848262224,4.893041195495206,Café
1011,Luza's Caffeine Club,52.356084,4.9005202,Café
1020,Ciel Bleu Restaurant,52.3487171934699,4.893712157600433,French Restaurant
1022,Renato's Pizzeria,52.35121,4.894477,Pizza Place
1025,MangiAncora,52.351705690113526,4.891380480469969,Pizza Place
1027,Café Dopey's Elixer,52.350525873297514,4.894563304770021,Café
1031,Volt,52.35140601080312,4.8912812096217335,Italian Restaurant
1032,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
1034,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
1036,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
1040,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
1043,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
1047,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
1056,Pomorosso,52.352705858378705,4.89001074476289,Italian Restaurant
1060,Boca's,52.354337,4.893737,Bar
1061,De Bicker,52.35151820382783,4.894880178387776,Café
1066,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
1073,Café Lust,52.35068008743742,4.888971928388887,Bar
1079,Café Water,52.349827927117666,4.886807834055707,Bar
1083,MangiAncora,52.351705690113526,4.891380480469969,Pizza Place
1084,Volt,52.35140601080312,4.8912812096217335,Italian Restaurant
1088,C.T. - Coffee & Coconuts,52.35271697637056,4.891495284090196,Coffee Shop
1091,Sugo Pizza Al Taglio,52.353096,4.891235,Pizza Place
1095,Ciel Bleu Restaurant,52.3487171934699,4.893712157600433,French Restaurant
1096,Cannibale Royale,52.353594346920424,4.887073935860933,Burger Joint
1099,Renato's Pizzeria,52.35121,4.894477,Pizza Place
1102,Café Dopey's Elixer,52.350525873297514,4.894563304770021,Café
1110,Restaurant Sinne,52.35316670143806,4.894051742783802,Restaurant
1116,Badeta Koffiebranders,52.352402548323894,4.894853120032352,Coffee Shop
1118,De Pizzakamer,52.352505548525315,4.894799100251325,Pizza Place
1119,Scandinavian Embassy,52.353479,4.89424,Coffee Shop
1121,Wijmpje Beukers,52.351381,4.895572,Restaurant
1124,Auberge Jean & Marie,52.354804530900395,4.889264426413418,French Restaurant
1126,Pasta Pasta,52.354703930194326,4.890414432098538,Italian Restaurant
1128,l'Angolo,52.346856875199514,4.891152933316222,Italian Restaurant
1130,Serre Restaurant,52.348537351989314,4.893825184793743,French Restaurant
1134,Coffee Company,52.34648497233413,4.891092881885748,Coffee Shop
1136,De Bicker,52.35151820382783,4.894880178387776,Café
1140,Caffènation,52.35480430326035,4.849351904199482,Coffee Shop
1145,Oslo beers,52.357702,4.854299,Restaurant
1146,OCCII,52.35436312611813,4.855535332944741,Music Venue
1147,De Vondeltuin,52.3548451246037,4.856622235165732,Restaurant
1148,Bar Kosta,52.3580162,4.8556651,Bar
1151,Van Mechelen,52.352715073628204,4.852483621593803,Café
1154,De Pizzabakkers,52.358165947364,4.85711238039528,Pizza Place
1156,Café Schinkelhaven,52.354727780664405,4.855274355775692,Café
1157,schuurmanoomkensgrassotti,52.358189,4.856718,Coffee Shop
1162,Coffee & Juices,52.35887189327535,4.855243999471684,Café
1165,Adam,52.35801497581497,4.856638933518454,French Restaurant
1167,Scottadito Specialita,52.35299722936886,4.856179434060544,Italian Restaurant
1168,SOTTO - Pizza Legàle,52.3528900195878,4.8561415469808535,Pizza Place
1170,MOER,52.35723931073423,4.8553047504473605,Restaurant
1171,Gustatio,52.358427,4.858795,Italian Restaurant
1174,Sticky Fingers,52.357222,4.855369,Café
1176,Café Hans,52.35361715424143,4.855839447250367,Bar
1179,Kaap De Goede Hoop,52.35846973153863,4.858074725381911,Restaurant
1180,Pomorosso,52.35440463565261,4.855603461644027,Italian Restaurant
1183,Cafe Sao Paulo,52.35713066120023,4.854719769746344,Bar
1186,Trattoria l'incontro,52.35354472173182,4.85585594498976,Italian Restaurant
1190,Frenzi Cucina,52.35853895056851,4.858880287921454,Restaurant
1192,In 't Vierde Baarsje,52.358198714036064,4.854164859138471,French Restaurant
1195,Mangia Pizza,52.3538754,4.8559621,Italian Restaurant
1202,cafe t vossie,52.359485712000755,4.85199634600067,Bar
1204,Cucina del Sole,52.352744,4.849288,Italian Restaurant
1208,De Koffieschenkerij,52.37404292238903,4.898427170724094,Coffee Shop
1209,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1210,Vermeer,52.376668800320914,4.90045354006153,French Restaurant
1215,Restaurant Lastage,52.375512181517344,4.902226648415133,French Restaurant
1216,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1217,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1222,Quartier Putain,52.3744749435854,4.898771673778137,Coffee Shop
1224,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1229,Latei,52.37329242076871,4.9002793390171755,Café
1232,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1241,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1249,La Zoccola del Pacioccone,52.37529702834186,4.893964734417451,Italian Restaurant
1256,Carstens,52.377271,4.897539,Restaurant
1258,Cuddle Pub (Cuddle EetCafe),52.3754021,4.8939227,Bar
1260,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1263,Black Gold,52.37178743505324,4.9030559201106465,Coffee Shop
1264,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1268,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1269,Café Belgique,52.374271075403435,4.893235736130103,Bar
1272,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1273,Grand Cafe 1884,52.377894319381134,4.9051325356165645,Restaurant
1274,Kadinsky Café,52.37417263485052,4.8936799157055875,Coffee Shop
1275,Little Delirium,52.37959828616449,4.901523523542841,Bar
1282,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1285,Starbucks,52.37420747467302,4.894578877866116,Coffee Shop
1291,De Silveren Spiegel,52.377747316725056,4.894183207657187,Café
1294,Starbucks,52.37987266110316,4.900730148242557,Coffee Shop
1297,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1299,Blarney Stone,52.37829199999999,4.8954613,Bar
1300,Van Gogh Café,52.37873066819936,4.89690305971673,Café
1302,Starbucks,52.3796343532403,4.900667498437609,Coffee Shop
1310,The Lobby,52.37115889725467,4.893661205025948,Restaurant
1311,De Engelbewaarder,52.370231,4.898451,Bar
1318,Cafe Droog,52.368375016644876,4.897672197742149,Café
1323,Café van Kerkwijk,52.37149449808745,4.893658419116752,Café
1327,Café de Jaren,52.36795609763071,4.895555168247901,Café
1334,Hoofdstad Brasserie,52.36734180820806,4.89405686391278,French Restaurant
1335,Bar Jones,52.37172853493459,4.893703305977652,Bar
1340,Puccini Espressobar,52.368126393677734,4.898638071022571,Italian Restaurant
1348,Bhatti Pasal,52.3680554,4.8908381,Restaurant
1361,Coffeecompany,52.371580908311245,4.89672073405991,Coffee Shop
1370,Eatmosfera,52.36611528135618,4.895121064558599,Italian Restaurant
1376,Vasso,52.3691209499392,4.89041961453549,Italian Restaurant
1380,Cannibale Royale,52.36794577878491,4.8902845625146085,Burger Joint
1385,De Sluyswacht,52.369776885000185,4.9015158216869406,Bar
1391,Senses,52.36582911878608,4.8932236433029175,Restaurant
1392,Guts and Glory,52.36572785712078,4.897594483496152,Restaurant
1395,Hummingbird,52.371641,4.88955,Coffee Shop
1408,Little Delirium,52.37959828616449,4.901523523542841,Bar
1411,Vermeer,52.376668800320914,4.90045354006153,French Restaurant
1412,Pont Neuf,52.38269659790033,4.904153018139992,Coffee Shop
1419,Starbucks,52.37987266110316,4.900730148242557,Coffee Shop
1421,THT,52.382990097171515,4.903082364216768,Restaurant
1425,Tolhuistuinbar,52.38300764758984,4.902922986702045,Bar
1426,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1435,Choux,52.377693060623656,4.907260213346564,Restaurant
1443,Grand Cafe 1884,52.377894319381134,4.9051325356165645,Restaurant
1446,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1448,Herberg Het Mandelahuisje,52.381516,4.906055,Café
1453,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1456,Restaurant Lastage,52.375512181517344,4.902226648415133,French Restaurant
1458,Proeverij De Roode Laars,52.37590759545056,4.900415779983475,Bar
1461,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1463,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1466,De Compagnon,52.37596,4.898455,Restaurant
1469,EYE Restaurant,52.384143733536476,4.900903371894389,Restaurant
1471,Carstens,52.377271,4.897539,Restaurant
1473,Starbucks,52.37679944948373,4.904433482987964,Coffee Shop
1476,Café Kobalt,52.379522312779656,4.894334077835083,Bar
1477,Café del mar,52.378559,4.89425,Coffee Shop
1480,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1482,Moon,52.38383969732697,4.902115000904314,Restaurant
1483,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1484,MADAM,52.383835914425056,4.902051236529019,Restaurant
1487,Blarney Stone,52.37829199999999,4.8954613,Bar
1488,Eastwood,52.37666450735631,4.904901746763866,Restaurant
1492,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1497,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1501,De Belhamel,52.379421,4.892003,French Restaurant
1506,Louis,52.377042408381485,4.892361284066992,Café
1508,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1511,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1515,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1517,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1519,La Grotte,52.37981628412347,4.89327476770223,Coffee Shop
1523,La Zoccola del Pacioccone,52.37529702834186,4.893964734417451,Italian Restaurant
1526,Café del mar,52.378559,4.89425,Coffee Shop
1527,Café Harlem,52.38031397101143,4.8917216701871995,Café
1528,Cuddle Pub (Cuddle EetCafe),52.3754021,4.8939227,Bar
1529,Café Kobalt,52.379522312779656,4.894334077835083,Bar
1530,Greenwoods,52.375832,4.891188,Café
1539,De Silveren Spiegel,52.377747316725056,4.894183207657187,Café
1542,Kaagman & Kortekaas,52.37487809219845,4.892455494640974,French Restaurant
1544,Naked Espresso,52.37552998885776,4.898342496801798,Coffee Shop
1550,Carstens,52.377271,4.897539,Restaurant
1551,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1556,Vermeer,52.376668800320914,4.90045354006153,French Restaurant
1559,De Compagnon,52.37596,4.898455,Restaurant
1563,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1564,Dumpring Coffeshop,52.380062,4.89278,Bar
1569,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1571,Stout!,52.38014526558902,4.8922370931144545,Restaurant
1572,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1578,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1579,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1580,Proeflokaal De Drie Fleschjes,52.374202693253054,4.89223921638973,Bar
1581,Café Belgique,52.374271075403435,4.893235736130103,Bar
1591,Kaagman & Kortekaas,52.37487809219845,4.892455494640974,French Restaurant
1592,Proeflokaal De Drie Fleschjes,52.374202693253054,4.89223921638973,Bar
1594,Café Belgique,52.374271075403435,4.893235736130103,Bar
1596,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1603,Restaurant Breda,52.37381760412148,4.888610243797302,Restaurant
1612,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1613,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1621,Hummingbird,52.371641,4.88955,Coffee Shop
1623,Café Brandon,52.375390860917996,4.886214739012067,Bar
1624,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1626,The Lobby,52.37115889725467,4.893661205025948,Restaurant
1627,De Klepel,52.37794444634737,4.88675658102199,Bar
1632,De Koffieschenkerij,52.37404292238903,4.898427170724094,Coffee Shop
1637,De Belhamel,52.379421,4.892003,French Restaurant
1638,Naked Espresso,52.37552998885776,4.898342496801798,Coffee Shop
1643,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1645,Jacketz,52.37822855550258,4.895424723398118,Restaurant
1646,De Silveren Spiegel,52.377747316725056,4.894183207657187,Café
1647,Ava Cyrill İtaliaans Restaurant,52.37795378754016,4.89581207309818,Italian Restaurant
1649,Freeworld,52.3782742381258,4.89538612041441,Coffee Shop
1650,Quartier Putain,52.3744749435854,4.898771673778137,Coffee Shop
1651,De Compagnon,52.37596,4.898455,Restaurant
1653,Café del mar,52.378559,4.89425,Coffee Shop
1666,Carstens,52.377271,4.897539,Restaurant
1668,Caffé Vergnano 1882,52.377751,4.896453,Coffee Shop
1669,Wonder Bar,52.37869812683873,4.894964901349591,Coffee Shop
1671,Blarney Stone,52.37829199999999,4.8954613,Bar
1672,Café Karpershoek,52.37816759058782,4.896872469575269,Café
1674,Mr. Rabbit,52.37757,4.897611,Café
1675,Haarlemsch Koffiehuis,52.37757071236743,4.897583786590818,Café
1677,Kaagman & Kortekaas,52.37487809219845,4.892455494640974,French Restaurant
1678,Proeflokaal De Drie Fleschjes,52.374202693253054,4.89223921638973,Bar
1680,Bierproeflokaal In de Wildeman,52.376221607108576,4.89513383418524,Bar
1683,Café Belgique,52.374271075403435,4.893235736130103,Bar
1692,Red Light Radio,52.37462597115612,4.8978403747170765,Music Venue
1695,Burger Bar,52.37615284453963,4.895500064154142,Burger Joint
1696,De Koffieschenkerij,52.37404292238903,4.898427170724094,Coffee Shop
1704,The Lobby,52.37115889725467,4.893661205025948,Restaurant
1706,Bitterzoet,52.37745503057394,4.89428256550558,Music Venue
1709,Naked Espresso,52.37552998885776,4.898342496801798,Coffee Shop
1713,Cannibale Royale,52.37503133828516,4.898690115430672,Burger Joint
1714,Restaurant Breda,52.37381760412148,4.888610243797302,Restaurant
1720,Hummingbird,52.371641,4.88955,Coffee Shop
1721,Quartier Putain,52.3744749435854,4.898771673778137,Coffee Shop
1736,De Compagnon,52.37596,4.898455,Restaurant
1739,Excalibur,52.37396993308152,4.899574483357959,Bar
1740,Burger Bar,52.3759207903592,4.898969738946822,Burger Joint
1744,In de Olofspoort,52.37635244040225,4.899781013200405,Bar
1745,Latei,52.37329242076871,4.9002793390171755,Café
1747,Jacketz,52.37822855550258,4.895424723398118,Restaurant
